provID	unik_station_beteckning	Undersökning	Stationsbeteckning	djup	Latitud	Longitud	Datum	artal	prov_nr	S	B	B_utan	N	bqi
688221	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1996-05-22 09:20:00	1996	2	11	10,1780002908781	10,1780002908781	241	4,862672
688222	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1996-05-22 09:20:00	1996	3	8	9,62500013783574	9,62500013783574	184	4,082939
688223	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1991-06-03 17:45:00	1991	1	8	5,95399992621969	5,95399992621969	50	5,247397
688224	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1991-06-03 17:45:00	1991	3	6	4,62200002267491	4,62200002267491	45	5,318104
688225	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1991-06-03 17:45:00	1991	2	10	4,30999990063719	4,30999990063719	80	6,259737
688226	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1992-06-02 17:20:00	1992	1	8	6,85200007853564	6,85200007853564	254	11,34404
688227	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1992-06-02 17:20:00	1992	2	10	16,6630005832994	16,6630005832994	374	12,02229
688228	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1992-06-02 17:20:00	1992	3	5	8,12000010511838	8,12000010511838	219	9,250943
688229	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1993-05-26 18:10:00	1993	1	11	8,14999993669335	8,14999993669335	255	8,289945
688230	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1993-05-26 18:10:00	1993	3	11	9,49200003384613	9,49200003384613	189	9,795142
688231	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1993-05-26 18:10:00	1993	2	9	5,70399987499695	5,70399987499695	150	9,717325
688232	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1994-06-01 12:50:00	1994	1	14	35,029999306309	35,029999306309	599	9,445509
688233	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1994-06-01 12:50:00	1994	2	13	15,771999697201	15,771999697201	451	7,410797
688234	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1994-06-01 12:50:00	1994	3	11	17,0689997763839	17,0689997763839	322	11,183
688235	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1995-06-06 19:25:00	1995	1	13	15,1149996672757	15,1149996672757	86	6,128627
688236	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1995-06-06 19:25:00	1995	2	8	15,3499997236067	15,3499997236067	89	4,961539
688237	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1995-06-06 19:25:00	1995	3	8	6,14000016823411	6,14000016823411	62	5,345778
688238	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1997-05-28 06:35:00	1997	1	13	35,8610008547548	35,8610008547548	325	6,419508
688239	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1997-05-28 06:35:00	1997	2	13	30,5730005401419	30,5730005401419	364	6,37168
688240	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1997-05-28 06:35:00	1997	3	9	14,3609995570732	14,3609995570732	129	5,125546
688241	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1998-05-26 10:15:00	1998	2	8	11,9550001125317	11,9550001125317	70	4,69526
688242	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1998-05-26 10:15:00	1998	1	13	10,1139998354483	10,1139998354483	65	5,955799
688243	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1998-05-26 10:15:00	1998	3	10	5,97400011925492	5,97400011925492	34	5,413888
688244	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2000-05-23 14:31:00	2000	1	9	11,5439996895147	11,5439996895147	117	5,901959
688245	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2000-05-23 14:31:00	2000	2	9	12,1099995941622	12,1099995941622	118	6,499476
688246	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2000-05-23 14:31:00	2000	3	9	14,1780001779553	14,1780001779553	110	7,861391
688247	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1999-06-01 14:00:00	1999	1	14	32,9709991887212	32,9709991887212	447	7,549664
688248	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1999-06-01 14:00:00	1999	2	10	6,73700003139675	6,73700003139675	88	4,818698
688249	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1999-06-01 14:00:00	1999	3	9	4,77399984351359	4,77399984351359	76	5,157908
688250	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1989-05-20 11:10:00	1989	1	7	12,2463995611761	12,2463995611761	106	8,20732
688251	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1989-05-20 11:10:00	1989	2	5	6,8148201063741	6,8148201063741	149	8,805827
688252	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	1989-05-20 11:10:00	1989	3	4	11,5478904168704	11,5478904168704	144	7,673309
688253	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2001-05-14 18:32:00	2001	2	6	6,71000023884699	6,71000023884699	116	8,443361
688254	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2001-05-14 18:32:00	2001	1	7	8,89200007403269	8,89200007403269	174	9,185922
688255	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2001-05-14 18:32:00	2001	3	6	5,27700004342478	5,27700004342478	140	8,508282
688256	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2002-05-22 17:35:00	2002	2	10	17,300999920466	17,300999920466	189	8,111766
688257	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2002-05-22 17:35:00	2002	3	3	3,44099992187694	3,44099992187694	39	3,624933
688258	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2002-05-22 17:35:00	2002	1	12	16,3099995520897	16,3099995520897	302	6,893205
688259	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2003-05-13 14:26:00	2003	1	8	5,26900003466289	5,26900003466289	697	1,357367
688260	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2003-05-13 14:26:00	2003	3	12	16,1029997597216	16,1029997597216	685	2,297173
688261	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2003-05-13 14:26:00	2003	2	7	3,84799999836832	3,84799999836832	694	1,083692
688262	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2004-05-25 19:40:00	2004	3	8	10,1030002670595	10,1030002670595	341	12,51754
688263	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2004-05-25 19:40:00	2004	2	17	27,7230000210693	27,7230000210693	583	11,57857
688264	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2004-05-25 19:40:00	2004	1	6	2,49899992148858	2,49899992148858	60	8,206451
688265	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2005-05-10 14:10:00	2005	1	10	6,83499979495537	6,83499979495537	137	7,595081
688266	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2005-05-10 14:10:00	2005	2	11	4,06199997733347	4,06199997733347	168	6,270055
688267	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2005-05-10 14:10:00	2005	3	12	24,1789997653104	24,1789997653104	346	7,952443
688268	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2006-05-31 17:50:00	2006	3	11	24,9429999792483	24,9429999792483	327	5,428151
688269	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2006-05-31 17:50:00	2006	2	14	11,7580002702307	11,7580002702307	325	5,528528
688270	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2006-05-31 17:50:00	2006	1	11	6,89699994353577	6,89699994353577	209	5,526155
688271	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2007-05-23 15:35:00	2007	2	7	5,71900018583983	5,71900018583983	66	4,201293
688272	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2007-05-23 15:35:00	2007	1	8	5,75929985637777	5,75929985637777	75	4,641051
688273	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2007-05-23 15:35:00	2007	3	8	8,70100006269058	8,70100006269058	62	3,156956
688274	52760	SRK Blekinge 1989-2010	VN	5,9	56,0435495	14,544478	1995-06-12 19:25:00	1995	3	7	4,04700010246597	4,04700010246597	60	4,610534
688275	52760	SRK Blekinge 1989-2010	VN	5,9	56,0435495	14,544478	1995-06-12 19:25:00	1995	1	6	4,01399992965162	4,01399992965162	78	5,069984
688276	52760	SRK Blekinge 1989-2010	VN	5,9	56,0435495	14,544478	1995-06-12 19:25:00	1995	2	5	2,75600005686283	2,75600005686283	49	3,819321
688282	52068_52460_52693	SRK Blekinge 1989-2010	B2	25	56,1082496643066	15,16100025177	2008-06-04 11:00:00	2008	1	9	7,48669995740056	7,48669995740056	270	8,115647
688283	52068_52460_52693	SRK Blekinge 1989-2010	B2	25	56,1082496643066	15,16100025177	2008-06-04 11:00:00	2008	2	9	10,9520002417266	10,9520002417266	296	9,069236
688284	52068_52460_52693	SRK Blekinge 1989-2010	B2	25	56,1082496643066	15,16100025177	2008-06-04 11:00:00	2008	3	8	7,27950023114681	7,27950023114681	257	8,344769
688285	24111_52484_52728	SRK Blekinge 1989-2010	M1	15,6	56,1178016662598	14,7868165969849	2008-06-05 09:20:00	2008	1	9	6,83730012970045	6,83730012970045	319	4,319867
688286	24111_52484_52728	SRK Blekinge 1989-2010	M1	15,6	56,1178016662598	14,7868165969849	2008-06-05 09:20:00	2008	2	6	6,41009982791729	6,41009982791729	241	4,259532
688287	24111_52484_52728	SRK Blekinge 1989-2010	M1	15,6	56,1178016662598	14,7868165969849	2008-06-05 09:20:00	2008	3	8	3,68930000264663	3,68930000264663	144	4,172942
688288	52030_52724_53059	SRK Blekinge 1989-2010	L12	5,8	56,0281982421875	14,5792503356934	2008-06-09 07:00:00	2008	1	4	12,8529005330056	12,8529005330056	272	2,260257
688289	52030_52724_53059	SRK Blekinge 1989-2010	L12	5,8	56,0281982421875	14,5792503356934	2008-06-09 07:00:00	2008	2	5	12,6611001444981	12,6611001444981	185	3,197993
688290	52030_52724_53059	SRK Blekinge 1989-2010	L12	5,8	56,0281982421875	14,5792503356934	2008-06-09 07:00:00	2008	3	5	12,3445001710206	12,3445001710206	287	2,621191
688291	52043_52736	SRK Blekinge 1989-2010	N6	15,5	56,1310844421387	14,7234163284302	2008-06-05 08:05:00	2008	1	2	13,7901999950409	13,7901999950409	56	2,308279
688292	52043_52736	SRK Blekinge 1989-2010	N6	15,5	56,1310844421387	14,7234163284302	2008-06-05 08:05:00	2008	2	4	15,2749997191131	15,2749997191131	59	3,386795
688293	52043_52736	SRK Blekinge 1989-2010	N6	15,5	56,1310844421387	14,7234163284302	2008-06-05 08:05:00	2008	3	2	17,1239996701479	17,1239996701479	52	2,261823
688294	52075_52476_52704	SRK Blekinge 1989-2010	K3	9	56,1192665100098	15,5119171142578	2008-06-04 08:22:00	2008	1	7	9,10949986916967	9,10949986916967	59	3,320082
688295	52075_52476_52704	SRK Blekinge 1989-2010	K3	9	56,1192665100098	15,5119171142578	2008-06-04 08:22:00	2008	2	5	6,89410010632128	6,89410010632128	68	2,859845
688296	52075_52476_52704	SRK Blekinge 1989-2010	K3	9	56,1192665100098	15,5119171142578	2008-06-04 08:22:00	2008	3	7	7,69919979409315	7,69919979409315	77	2,730702
688297	52090_52732	SRK Blekinge 1989-2010	N1	15,2	56,1505851745605	15,6668663024902	2008-06-03 16:50:00	2008	1	5	5,8252998306416	5,8252998306416	32	4,155872
688298	52090_52732	SRK Blekinge 1989-2010	N1	15,2	56,1505851745605	15,6668663024902	2008-06-03 16:50:00	2008	2	4	7,34139987733215	7,34139987733215	39	3,431957
688299	52090_52732	SRK Blekinge 1989-2010	N1	15,2	56,1505851745605	15,6668663024902	2008-06-03 16:50:00	2008	3	4	6,28760001529008	6,28760001529008	32	3,08937
688300	24114_52082_52733	SRK Blekinge 1989-2010	N2	14,6	56,1299667358398	15,5717163085938	2008-06-03 19:14:00	2008	1	5	18,7088004657999	18,7088004657999	76	5,427418
688301	24114_52082_52733	SRK Blekinge 1989-2010	N2	14,6	56,1299667358398	15,5717163085938	2008-06-03 19:14:00	2008	2	5	10,207799636526	10,207799636526	47	5,211162
688302	24114_52082_52733	SRK Blekinge 1989-2010	N2	14,6	56,1299667358398	15,5717163085938	2008-06-03 19:14:00	2008	3	5	12,5299003096297	12,5299003096297	66	5,619201
688303	52037_52735	SRK Blekinge 1989-2010	N5	7	56,1457328796387	14,6859331130981	2008-06-05 07:05:00	2008	1	9	9,98279991885647	9,98279991885647	223	5,239946
688304	52037_52735	SRK Blekinge 1989-2010	N5	7	56,1457328796387	14,6859331130981	2008-06-05 07:05:00	2008	2	8	5,95909979508724	5,95909979508724	236	4,613296
688305	52037_52735	SRK Blekinge 1989-2010	N5	7	56,1457328796387	14,6859331130981	2008-06-05 07:05:00	2008	3	7	11,4418002001476	11,4418002001476	175	4,525179
688306	52052_52710	SRK Blekinge 1989-2010	KA	14,7	56,1470832824707	14,8220834732056	2008-06-05 10:16:00	2008	1	8	0,922899983939715	0,922899983939715	383	4,454652
688307	52052_52710	SRK Blekinge 1989-2010	KA	14,7	56,1470832824707	14,8220834732056	2008-06-05 10:16:00	2008	2	5	2,71660004852311	2,71660004852311	217	3,681223
688308	52052_52710	SRK Blekinge 1989-2010	KA	14,7	56,1470832824707	14,8220834732056	2008-06-05 10:16:00	2008	3	7	1,20579998358153	1,20579998358153	538	4,452285
688309	52089_52480_52708	SRK Blekinge 1989-2010	K7	7,3	56,1229515075684	15,6881999969482	2008-06-03 15:50:00	2008	1	7	7,63160022906959	7,63160022906959	77	5,265577
688310	52089_52480_52708	SRK Blekinge 1989-2010	K7	7,3	56,1229515075684	15,6881999969482	2008-06-03 15:50:00	2008	2	7	10,9672999139875	10,9672999139875	95	4,77428
688311	52089_52480_52708	SRK Blekinge 1989-2010	K7	7,3	56,1229515075684	15,6881999969482	2008-06-03 15:50:00	2008	3	9	12,6972001045942	12,6972001045942	89	5,852015
688312	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2008-06-04 13:20:00	2008	1	4	6,75230007257778	6,75230007257778	68	5,761002
688313	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2008-06-04 13:20:00	2008	2	6	6,45240018225741	6,45240018225741	67	5,625499
688314	24099_52020_52492_52759	SRK Blekinge 1989-2010	TÖ	15,4	56,1676330566406	15,0626497268677	2008-06-04 13:20:00	2008	3	7	12,1932999719866	12,1932999719866	84	6,641991
688315	52081_52715	SRK Blekinge 1989-2010	KAARV4	20,8	56,1336326599121	15,5994834899902	2008-06-08 18:15:00	2008	1	6	13,4208004121247	13,4208004121247	50	4,058764
688316	52081_52715	SRK Blekinge 1989-2010	KAARV4	20,8	56,1336326599121	15,5994834899902	2008-06-08 18:15:00	2008	2	6	15,1842001804616	15,1842001804616	69	5,340307
688317	52081_52715	SRK Blekinge 1989-2010	KAARV4	20,8	56,1336326599121	15,5994834899902	2008-06-08 18:15:00	2008	3	5	18,7694005346857	18,7694005346857	70	3,521695
688318	52587_52743	SRK Blekinge 1989-2010	PMK8	4,2	56,0850677490234	15,8076000213623	2008-06-02 14:07:00	2008	1	8	7,35669995192438	7,35669995192438	237	4,755309
688319	52587_52743	SRK Blekinge 1989-2010	PMK8	4,2	56,0850677490234	15,8076000213623	2008-06-02 14:07:00	2008	2	9	4,58520021336153	4,58520021336153	217	4,959419
688320	52587_52743	SRK Blekinge 1989-2010	PMK8	4,2	56,0850677490234	15,8076000213623	2008-06-02 14:07:00	2008	3	7	5,56199983367696	5,56199983367696	150	4,619357
688321	24115_52088_52734	SRK Blekinge 1989-2010	N3	9,8	56,1708679199219	15,5547828674316	2008-06-04 07:16:00	2008	1	9	9,6669996046694	9,6669996046694	88	5,74407
688322	24115_52088_52734	SRK Blekinge 1989-2010	N3	9,8	56,1708679199219	15,5547828674316	2008-06-04 07:16:00	2008	2	5	8,32040016935207	8,32040016935207	74	3,491517
688323	24115_52088_52734	SRK Blekinge 1989-2010	N3	9,8	56,1708679199219	15,5547828674316	2008-06-04 07:16:00	2008	3	6	11,8779003161471	11,8779003161471	90	3,934578
688324	52017_52489_52756	SRK Blekinge 1989-2010	RY	9,7	56,1584014892578	15,2945995330811	2008-06-04 10:25:00	2008	1	6	5,5723997829482	5,5723997829482	136	3,933595
688325	52017_52489_52756	SRK Blekinge 1989-2010	RY	9,7	56,1584014892578	15,2945995330811	2008-06-04 10:25:00	2008	2	7	5,97129986761138	5,97129986761138	110	5,527057
688326	52017_52489_52756	SRK Blekinge 1989-2010	RY	9,7	56,1584014892578	15,2945995330811	2008-06-04 10:25:00	2008	3	6	8,01239967159927	8,01239967159927	146	4,169617
688327	52490_52758	SRK Blekinge 1989-2010	T/H	39	56,076099395752	14,9353837966919	2008-06-05 11:35:00	2008	1	8	2,57719999458641	2,57719999458641	118	12,27334
688328	52490_52758	SRK Blekinge 1989-2010	T/H	39	56,076099395752	14,9353837966919	2008-06-05 11:35:00	2008	2	7	4,18649999331683	4,18649999331683	138	11,72681
688329	52490_52758	SRK Blekinge 1989-2010	T/H	39	56,076099395752	14,9353837966919	2008-06-05 11:35:00	2008	3	8	3,55530012026429	3,55530012026429	141	12,59255
688330	52737	SRK Blekinge 1989-2010	N7	7	56,0406150817871	14,5371837615967	2008-06-09 08:27:00	2008	1	3	4,03220005333424	4,03220005333424	154	2,404327
688331	52737	SRK Blekinge 1989-2010	N7	7	56,0406150817871	14,5371837615967	2008-06-09 08:27:00	2008	2	4	2,39379998843651	2,39379998843651	177	2,746076
688332	52737	SRK Blekinge 1989-2010	N7	7	56,0406150817871	14,5371837615967	2008-06-09 08:27:00	2008	3	5	3,71150005958043	3,71150005958043	203	3,045442
688333	24102_52478_52706	SRK Blekinge 1989-2010	K5	13	56,1499671936035	15,6089162826538	2008-06-03 17:44:00	2008	1	3	4,87659986037761	4,87659986037761	37	5,305295
688334	24102_52478_52706	SRK Blekinge 1989-2010	K5	13	56,1499671936035	15,6089162826538	2008-06-03 17:44:00	2008	2	4	4,42650016210973	4,42650016210973	43	4,663603
688335	24102_52478_52706	SRK Blekinge 1989-2010	K5	13	56,1499671936035	15,6089162826538	2008-06-03 17:44:00	2008	3	5	4,30549999605864	4,30549999605864	35	5,218034
688336	52483_52720	SRK Blekinge 1989-2010	KN	23,1	56,1415824890137	14,8906164169312	2008-06-04 05:35:00	2008	1	9	5,21799994399771	5,21799994399771	173	8,144796
688337	52483_52720	SRK Blekinge 1989-2010	KN	23,1	56,1415824890137	14,8906164169312	2008-06-04 05:35:00	2008	2	9	7,45430004410446	7,45430004410446	188	8,618113
688338	52483_52720	SRK Blekinge 1989-2010	KN	23,1	56,1415824890137	14,8906164169312	2008-06-04 05:35:00	2008	3	8	5,12570006586611	5,12570006586611	155	8,457264
688339	51955_52584_52742	SRK Blekinge 1989-2010	PMK5	12,6	56,0707321166992	15,7545337677002	2008-06-02 15:20:00	2008	1	6	6,1319001223892	6,1319001223892	96	5,93996
688340	51955_52584_52742	SRK Blekinge 1989-2010	PMK5	12,6	56,0707321166992	15,7545337677002	2008-06-02 15:20:00	2008	2	6	7,17979984823614	7,17979984823614	105	6,577468
688341	51955_52584_52742	SRK Blekinge 1989-2010	PMK5	12,6	56,0707321166992	15,7545337677002	2008-06-02 15:20:00	2008	3	6	9,48610013962025	9,48610013962025	91	5,906365
688342	52054_52485_52729	SRK Blekinge 1989-2010	M2	17,1	56,1233329772949	14,7615833282471	2008-06-05 08:55:00	2008	1	9	20,0335998355877	20,0335998355877	250	5,843522
688343	52054_52485_52729	SRK Blekinge 1989-2010	M2	17,1	56,1233329772949	14,7615833282471	2008-06-05 08:55:00	2008	2	7	19,9517993683694	19,9517993683694	255	5,639771
688344	52054_52485_52729	SRK Blekinge 1989-2010	M2	17,1	56,1233329772949	14,7615833282471	2008-06-05 08:55:00	2008	3	8	15,6692004791694	15,6692004791694	196	6,315639
688345	52030_52724_53059	SRK Blekinge 1989-2010	L12	5,8	56,0281982421875	14,5792503356934	2009-06-02 18:02:00	2009	1	10	11,3434002323775	11,3434002323775	229	4,140224
688346	52030_52724_53059	SRK Blekinge 1989-2010	L12	5,8	56,0281982421875	14,5792503356934	2009-06-02 18:02:00	2009	2	9	9,3881996308919	9,3881996308919	305	4,417864
688347	52030_52724_53059	SRK Blekinge 1989-2010	L12	5,8	56,0281982421875	14,5792503356934	2009-06-02 18:02:00	2009	3	12	9,44719985668053	9,44719985668053	452	5,658948
